Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
1593,57, ?,116665, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,30.0, United-States, >50K
21572,37, Private,190340, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
11917,41, ?,131461, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,50.0, United-States, <=50K
23248,47, Private,138768, 11th,7, Divorced, Sales, Not-in-family, Black, Male,0,0,40.0, United-States, <=50K
4339,46, Private,124692, 11th,7, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40.0, United-States, <=50K
20410,48, Private,39581, Masters,14, Divorced, Sales, Unmarried, White, Female,0,0,40.0, United-States, >50K
26752,58, ?,169122, 10th,6, Married-civ-spouse, ?, Husband, White, Male,0,0,20.0, United-States, <=50K
13175,40, ?,124956, 12th,8, Married-civ-spouse, ?, Husband, White, Male,0,0,50.0, United-States, <=50K
14511,26, Private,133937, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60.0, United-States, >50K
2927,31, Private,92008, Bachelors,13, Never-married, Sales, Other-relative, White, Male,0,0,60.0, Portugal, <=50K
18705,53, Private,112388, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1848,40.0, United-States, >50K
25194,56, ?,256742, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,35.0, United-States, <=50K
9567,35, Private,189816, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45.0, United-States, <=50K
26027,63, Private,187046, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40.0, United-States, >50K
260,27, Private,22428, 12th,8, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40.0, Mexico, <=50K
3173,34, ?,197705, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,60.0, United-States, >50K
3205,28, Private,890547, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45.0, United-States, >50K
29194,53, Private,194791, Assoc-voc,11, Separated, Other-service, Unmarried, White, Male,0,0,42.0, United-States, <=50K
22022,21, Private,443440, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40.0, United-States, <=50K
25950,49, Private,353824, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
25255,45, Private,255040, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
29850,49, Private,326048, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
32098,40, Private,550437, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40.0, United-States, >50K
12632,45, Private,175232, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40.0, United-States, >50K
17808,50, Private,270379, 10th,6, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40.0, United-States, >50K
1614,49, Private,86399, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50.0, United-States, >50K
311,19, Private,105200, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,40.0, United-States, <=50K
3460,23, Private,150132, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
10467,25, Private,340269, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40.0, United-States, <=50K
22617,39, ?,102940, 10th,6, Never-married, ?, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
30351,57, Private,294994, 10th,6, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,35.0, Germany, <=50K
1702,38, Private,44386, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,60.0, United-States, <=50K
16178,56, Private,142062, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,55.0, United-States, >50K
21480,41, Private,122538, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45.0, United-States, >50K
9256,37, Private,454213, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,90.0, United-States, >50K
18373,56, Private,34307, 10th,6, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
30652,43, Private,118500, 11th,7, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
25846,37, State-gov,211259, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,43.0, United-States, <=50K
16311,31, Private,150856, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40.0, United-States, >50K
16770,66, Private,307447, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, Mexico, >50K
25719,46, Local-gov,150480, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50.0, United-States, >50K
6989,51, Private,198843, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40.0, United-States, >50K
32248,32, Private,130620, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40.0, Cuba, <=50K
31900,31, Private,324508, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40.0, England, <=50K
25728,24, Private,167031, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, Mexico, >50K
528,25, Private,191835, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,50.0, Mexico, <=50K
30410,48, Private,101593, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1485,40.0, United-States, >50K
12722,53, Local-gov,85437, Bachelors,13, Married-civ-spouse, Sales, Wife, White, Female,0,0,40.0, United-States, <=50K
10032,30, ?,132716, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,6.0, United-States, <=50K
13243,18, Private,174058, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,20.0, United-States, <=50K
27254,19, Private,149324, Doctorate,16, Never-married, Tech-support, Own-child, White, Male,0,0,20.0, United-States, <=50K
17087,45, Private,139145, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,37.0, United-States, <=50K
1023,42, Private,145290, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
8690,22, Private,146008, 11th,7, Never-married, Craft-repair, Unmarried, Black, Male,0,0,60.0, United-States, <=50K
23101,36, Private,89314, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, <=50K
21451,50, Private,81709, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
25984,34, Private,155664, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
12718,32, Private,282997, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60.0, United-States, <=50K
22423,51, Private,67090, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50.0, United-States, >50K
7688,51, Private,463664, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
26955,52, Private,222391, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50.0, United-States, <=50K
17998,38, Private,55247, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,24.0, United-States, >50K
23080,53, Private,199864, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
19318,26, Private,71053, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40.0, United-States, <=50K
30512,45, Private,29318, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40.0, United-States, >50K
15745,45, Private,33104, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
3764,55, Private,278955, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,45.0, United-States, <=50K
25931,72, Private,156540, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
2598,51, Private,75235, 1st-4th,2, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40.0, United-States, >50K
6292,41, Private,114060, Some-college,10, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40.0, United-States, <=50K
11017,31, Private,265295, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45.0, United-States, >50K
27823,22, Private,144064, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
18801,41, Private,140796, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32.0, United-States, <=50K
13858,23, Private,102308, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
10292,46, Private,331797, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35.0, United-States, <=50K
796,19, Private,179488, 7th-8th,4, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
24038,29, Self-emp-not-inc,279173, Masters,14, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60.0, United-States, <=50K
30818,44, Private,267819, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40.0, United-States, >50K
29713,33, Private,207449, 11th,7, Never-married, Other-service, Not-in-family, White, Female,0,2051,45.0, United-States, <=50K
27634,21, Private,121657, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
15731,23, ?,31308, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,35.0, United-States, <=50K
30850,59, Private,288959, 10th,6, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
13117,37, Private,775805, 11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
12613,23, Private,53833, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,40.0, United-States, <=50K
1053,59, Private,157252, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30.0, United-States, <=50K
2005,47, Private,154416, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
28941,39, Private,198096, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1590,55.0, United-States, <=50K
32451,37, Local-gov,241064, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35.0, United-States, >50K
19994,36, Private,30868, Masters,14, Never-married, Prof-specialty, Own-child, Black, Male,594,0,35.0, United-States, <=50K
14932,32, Private,131471, 10th,6, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30.0, United-States, <=50K
19425,24, Local-gov,190771, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
23416,44, Private,82393, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45.0, United-States, <=50K
5152,55, Private,113409, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40.0, South, >50K
18604,31, Private,30796, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50.0, United-States, <=50K
29862,29, Local-gov,155151, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40.0, United-States, <=50K
14931,40, State-gov,32732, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60.0, United-States, >50K
12880,45, Private,202729, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Male,0,0,56.0, United-States, <=50K
10374,41, Private,121949, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84.0, United-States, <=50K
11108,61, Private,347849, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15.0, United-States, >50K
1288,21, Private,142922, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15.0, United-States, <=50K
463,24, Private,176178, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
23840,19, Private,147876, 12th,8, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
23835,58, Federal-gov,23184, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Female,15024,0,40.0, United-States, >50K
20394,30, Private,336911, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,53.0, United-States, <=50K
14168,51, Local-gov,313229, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, >50K
6342,22, Private,241885, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
28863,69, Self-emp-not-inc,141962, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10.0, Ireland, <=50K
4466,19, Private,381153, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40.0, United-States, <=50K
24346,68, State-gov,193494, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
9016,39, Private,143430, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,39.0, United-States, >50K
28721,36, Local-gov,230961, 10th,6, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,99999,0,40.0, United-States, >50K
22128,57, Private,163918, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50.0, United-States, <=50K
7099,23, Private,401340, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,16.0, United-States, <=50K
25732,35, Private,190290, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
19594,34, Private,387255, Some-college,10, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,0,0,40.0, United-States, <=50K
1620,52, Self-emp-not-inc,130454, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40.0, United-States, >50K
1770,47, Self-emp-inc,198163, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45.0, United-States, <=50K
25893,23, Private,101713, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
8077,31, Self-emp-not-inc,167380, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50.0, United-States, <=50K
4585,75, Self-emp-not-inc,133307, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,38.0, United-States, <=50K
5373,58, Self-emp-not-inc,231826, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40.0, Taiwan, >50K
24414,21, Private,111874, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,32.0, United-States, <=50K
19533,32, Private,424052, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40.0, United-States, <=50K
31856,29, Private,194905, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
4439,63, Private,55890, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,24.0, United-States, <=50K
14937,33, State-gov,112403, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45.0, United-States, <=50K
7372,32, Federal-gov,115784, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40.0, United-States, <=50K
4440,39, Local-gov,182863, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
8360,21, Private,101740, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,37.0, United-States, <=50K
6878,19, Private,296890, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,10.0, United-States, <=50K
22033,39, State-gov,140302, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, <=50K
23843,45, Private,308945, Assoc-acdm,12, Never-married, Exec-managerial, Own-child, White, Female,0,0,38.0, United-States, <=50K
17732,51, Private,155659, Some-college,10, Married-spouse-absent, Transport-moving, Unmarried, White, Male,0,0,50.0, United-States, <=50K
20322,33, ?,210736, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45.0, United-States, <=50K
9684,21, Private,880222, Some-college,10, Never-married, Tech-support, Own-child, Black, Male,0,0,48.0, United-States, <=50K
20850,36, Private,172826, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
12205,48, Private,104521, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36.0, United-States, <=50K
16128,29, Private,165763, Some-college,10, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,42.0, India, <=50K
